序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
138,603909,建发合诚,12.02,6.18,0.7,168009.0,201041742.0,11.04,12.45,11.2,11.32,11.32,4.02,6.45,30.6,2.79,3133291143.0,3133291143.0,-0.08,-0.25,16.36,32.96
139,603895,天永智能,30.98,6.17,1.8,38876.0,117946188.0,7.71,31.35,29.1,29.1,29.18,3.14,3.6,183.9,17.56,3348318400.0,3348318400.0,0.1,-0.03,5.41,50.97
140,601011,宝泰隆,3.98,6.13,0.23,2898737.0,1122540194.0,11.47,4.1,3.67,3.7,3.75,0.92,15.13,113.56,1.32,7624344865.0,7624344865.0,0.0,-0.75,40.64,32.23
141,002358,森源电气,5.38,6.11,0.31,859354.0,458214586.19,6.31,5.47,5.15,5.16,5.07,5.7,9.24,26.1,1.49,5002092536.0,5002085677.0,0.19,0.0,1.32,17.47
142,600267,海正药业,11.15,6.09,0.64,599350.0,660273230.0,5.99,11.19,10.56,10.58,10.51,5.27,5.0,21.75,1.57,13367157385.0,13359806748.0,-0.09,0.27,-5.59,37.65
143,300662,科锐国际,28.95,6.04,1.65,102490.0,292884737.59,9.96,29.81,27.09,27.3,27.3,2.95,5.22,22.52,2.71,5697544093.0,5682409988.0,-0.07,0.0,-15.79,38.52
144,300219,鸿利智汇,7.55,6.04,0.43,704144.0,535257206.05,3.79,7.75,7.48,7.67,7.12,4.27,9.96,52.75,2.02,5344973470.0,5335199127.0,0.0,-0.26,10.54,2.3
145,920642,通易航天,17.15,6.0,0.97,200822.0,335546734.7,14.22,18.0,15.7,15.8,16.18,1.65,19.96,-127.36,7.49,1777945268.0,1725116408.0,0.06,-0.35,-9.93,48.87
146,301136,招标股份,13.14,5.97,0.74,357656.0,467591911.5,10.16,13.56,12.3,12.37,12.4,3.93,13.0,377.59,2.48,3616191335.0,3616191335.0,0.0,0.08,-0.83,10.98
147,002636,金安国纪,14.99,5.94,0.84,945032.0,1415108188.88,11.59,15.57,13.93,14.01,14.15,2.53,13.05,77.42,3.23,10912720000.0,10857488101.0,0.0,0.2,21.67,95.69
148,000559,万向钱潮,12.05,5.89,0.67,2343509.0,2773785502.89,9.14,12.3,11.26,11.38,11.38,2.15,7.07,38.75,4.25,39950069250.0,39940257779.0,0.0,0.33,51.95,101.84
149,002731,萃华珠宝,13.55,5.86,0.75,273568.0,368894451.0,9.69,14.0,12.76,12.94,12.8,1.64,11.91,14.97,1.86,3470913800.0,3111844220.0,0.07,-0.15,4.63,45.7
150,002293,罗莱生活,9.4,5.86,0.52,356402.0,338601800.22,4.05,9.72,9.36,9.48,8.88,6.01,4.31,17.29,1.96,7840469321.0,7770115849.0,-0.11,-0.11,10.33,30.56
151,601015,陕西黑猫,4.52,5.85,0.25,1626905.0,705389143.0,11.48,4.61,4.12,4.15,4.27,1.14,7.97,-9.98,1.56,9232089328.0,9232089328.0,0.22,0.67,21.18,35.33
152,002679,福建金森,12.31,5.85,0.68,238688.0,291767754.8,8.17,12.68,11.73,11.82,11.63,1.95,10.12,-92.07,3.96,2902156360.0,2902156360.0,0.08,0.49,22.0,52.35
153,301192,泰祥股份,41.93,5.83,2.31,33079.0,135824725.25,7.8,42.39,39.3,39.7,39.62,2.03,6.91,74.49,6.76,4188807000.0,2007136688.0,0.0,-0.17,53.98,144.35
154,605358,立昂微,35.96,5.83,1.98,578471.0,2062838419.0,8.3,36.34,33.52,33.99,33.98,2.19,8.62,-95.03,3.45,24142585882.0,24142585882.0,-0.06,0.06,45.41,45.18
155,301097,天益医疗,59.0,5.83,3.25,71261.0,401904556.48,11.71,59.98,53.45,55.44,55.75,3.96,24.62,129.81,2.94,3477894712.0,1707894712.0,-1.6,0.87,25.32,63.39
156,300062,中能电气,6.38,5.8,0.35,686950.0,431847914.57,6.63,6.42,6.02,6.05,6.03,1.61,17.79,521.89,2.94,3557527026.0,2463426441.0,-0.16,-0.16,14.34,8.5
157,600410,华胜天成,19.2,5.79,1.05,2072855.0,3906471899.0,11.13,19.87,17.85,18.0,18.15,2.68,18.9,44.06,4.44,21052697914.0,21052697914.0,0.0,0.05,78.77,165.56
158,688201,信安世纪,14.98,5.79,0.82,206223.0,307669949.0,11.94,15.81,14.12,14.21,14.16,2.27,6.82,229.12,3.67,4750964164.0,4531910680.0,0.0,0.07,26.84,69.65
159,002961,瑞达期货,24.29,5.75,1.32,354314.0,860950305.0,11.58,25.27,22.61,22.97,22.97,1.77,7.96,21.01,3.61,10809937557.0,10809882904.0,0.04,-0.25,7.96,73.62
160,300584,海辰药业,59.8,5.75,3.25,130991.0,787720121.2,11.11,61.86,55.58,56.01,56.55,1.97,15.95,164.7,6.88,7176000000.0,4910222611.0,0.05,0.1,69.41,198.11
161,688095,福昕软件,77.1,5.72,4.17,47159.0,364202874.0,8.38,79.33,73.22,73.5,72.93,3.9,5.16,-722.39,2.78,7049987300.0,7049987300.0,-0.03,-0.1,1.93,15.3
162,600960,渤海汽车,5.74,5.71,0.31,1158224.0,672898003.0,7.92,5.97,5.54,5.56,5.43,1.85,12.19,9.05,1.51,5455959073.0,5455959073.0,0.0,0.53,22.39,72.37
163,300455,航天智装,22.48,5.69,1.21,946486.0,2116420341.35,19.04,24.43,20.38,20.7,21.27,2.9,13.36,-76.42,9.57,16135423201.0,15929832361.0,-0.04,0.0,56.55,73.59
164,002709,天赐材料,37.24,5.68,2.0,1535137.0,5634430539.78,9.02,38.0,34.82,35.38,35.24,1.74,11.08,133.05,5.53,71290647195.0,51574316640.0,0.03,0.4,86.76,89.81
165,002871,伟隆股份,16.57,5.68,0.89,115608.0,189241810.99,9.57,17.1,15.6,15.88,15.68,3.64,7.74,30.45,3.76,4173218212.0,2475483899.0,0.0,0.24,54.57,78.17
166,688039,当虹科技,55.47,5.64,2.96,84355.0,455543483.0,7.1,55.6,51.87,52.51,52.51,2.42,7.63,-212.6,5.44,6135060989.0,6135060989.0,-0.04,-0.18,50.41,104.91
167,920357,雅葆轩,29.99,5.6,1.59,53458.0,158216885.29,7.57,30.31,28.16,28.25,28.4,1.61,12.01,36.97,6.22,2401599200.0,1334992854.0,0.37,0.27,15.84,64.33
168,000797,中国武夷,3.21,5.59,0.17,1991845.0,636730132.74,9.54,3.33,3.04,3.09,3.04,3.1,12.68,-27.11,0.99,5042121037.0,5041537625.0,0.31,0.63,14.23,15.88
169,920026,卓兆点胶,44.58,5.59,2.36,28561.0,124896022.74,6.8,44.88,42.01,42.26,42.22,1.35,6.62,68.31,6.2,3659003627.0,1924449546.0,0.02,0.34,53.83,116.83
170,301265,华新环保,12.51,5.57,0.66,187779.0,234034153.37,9.2,12.89,11.8,11.81,11.85,4.03,11.15,52.32,1.79,3790194507.0,2107287170.0,-0.08,0.32,4.86,40.25
171,688543,国科军工,54.18,5.55,2.85,187943.0,1011205931.0,8.07,55.11,50.97,51.05,51.33,4.26,16.21,59.36,4.93,11315061077.0,6282822677.0,0.02,-0.02,0.35,31.86
172,002205,国统股份,16.18,5.48,0.84,295367.0,468917774.98,11.86,16.8,14.98,15.07,15.34,1.68,15.89,-102.84,8.36,3006943429.0,3006943429.0,0.06,0.06,10.59,81.59
173,300395,菲利华,88.0,5.47,4.56,444045.0,3837894627.96,8.13,88.88,82.1,82.12,83.44,1.08,8.66,103.29,10.1,45959555224.0,45147852552.0,0.06,0.08,9.01,134.79
174,601187,厦门银行,7.15,5.46,0.37,582430.0,411675932.0,7.52,7.28,6.77,6.79,6.78,3.18,2.21,8.15,0.73,18869764399.0,18828667658.0,0.0,0.56,-0.56,30.47
175,300228,富瑞特装,7.97,5.42,0.41,854895.0,687963400.67,5.95,8.38,7.93,8.18,7.56,4.62,15.54,20.24,1.98,4669316546.0,4383430653.0,0.13,0.0,-1.12,14.35
176,688268,华特气体,68.52,5.42,3.52,44781.0,297295725.0,7.57,69.0,64.08,64.5,65.0,1.5,3.72,52.9,4.41,8243293187.0,8237743067.0,0.03,1.72,30.81,51.19
177,603558,健盛集团,11.52,5.4,0.59,131639.0,149811427.0,4.39,11.53,11.05,11.1,10.93,2.44,3.84,9.59,1.65,3947190324.0,3947190324.0,0.0,0.17,24.14,12.83
178,920571,国航远洋,11.14,5.39,0.57,562928.0,625674517.58,9.93,11.5,10.45,10.47,10.57,3.01,20.02,22625.71,4.48,6187239026.0,3132493986.0,0.0,-0.18,-5.11,84.13
179,688513,苑东生物,55.25,5.38,2.82,32653.0,176178729.0,7.82,55.4,51.3,52.6,52.43,1.5,1.85,33.23,3.4,9753407144.0,9753407144.0,-0.25,-0.22,-3.24,85.96
180,300959,线上线下,109.65,5.37,5.59,97975.0,1053838804.49,10.09,111.6,101.1,101.1,104.06,0.98,18.71,411.06,7.81,8812329270.0,5740749763.0,0.05,0.26,150.69,150.17
181,601567,三星医疗,24.42,5.35,1.24,436183.0,1060239292.0,7.46,24.99,23.26,23.28,23.18,3.48,3.1,13.95,2.99,34315213548.0,34315213548.0,-0.04,-0.25,13.11,-16.91
182,603585,苏利股份,20.14,5.33,1.02,103788.0,204279518.0,7.06,20.2,18.85,19.0,19.12,2.64,5.68,20.28,1.48,3763903415.0,3680221715.0,0.0,0.05,3.87,68.25
183,688455,科捷智能,16.03,5.32,0.81,55961.0,89028740.0,8.34,16.39,15.12,15.38,15.22,3.43,4.31,-38.88,3.26,2899012147.0,2081482147.0,-0.12,-0.06,8.09,46.26
184,688618,三旺通信,28.23,5.3,1.42,37955.0,105174591.0,7.35,28.38,26.41,26.55,26.81,1.61,3.45,97.02,3.61,3110540335.0,3106650749.0,-0.07,-0.07,5.93,35.4
185,002675,东诚药业,15.33,5.29,0.77,169846.0,255307918.58,5.98,15.37,14.5,14.57,14.56,2.75,2.28,63.58,2.89,12641052158.0,11396076628.0,-0.2,0.0,-2.04,25.76
186,002533,金杯电工,13.16,5.28,0.66,560672.0,735399875.87,7.04,13.45,12.57,12.6,12.5,3.02,8.79,15.61,2.24,9658664376.0,8391413898.0,0.0,0.08,29.53,37.23
187,688275,万润新能,66.38,5.26,3.32,76216.0,500434156.0,8.06,67.98,62.9,63.0,63.06,1.86,9.01,-15.75,1.58,8371743574.0,5615533925.0,0.0,0.02,50.97,37.35
188,600755,厦门国贸,6.81,5.26,0.34,1649201.0,1117192103.0,6.96,6.97,6.52,6.59,6.47,4.34,7.73,13.91,0.74,14557199671.0,14519999296.0,0.0,0.29,5.58,7.92
189,920169,七丰精工,33.66,5.25,1.68,68892.0,228141532.08,9.57,34.38,31.32,31.8,31.98,1.75,13.55,57.26,8.32,2751549827.0,1711164668.0,0.0,0.15,-13.65,155.39
190,688385,复旦微电,65.97,5.25,3.29,206646.0,1337504680.0,7.45,66.44,61.77,62.0,62.68,1.74,3.85,123.05,8.98,54189558981.0,35432308881.0,0.26,-0.06,36.3,72.2
191,002947,恒铭达,46.7,5.23,2.32,181763.0,837399753.83,6.83,47.4,44.37,44.39,44.38,1.89,9.45,22.0,3.67,11964975991.0,8985292905.0,-0.09,0.04,36.23,42.64
192,301526,国际复材,6.64,5.23,0.33,1683674.0,1102091579.16,8.87,6.74,6.18,6.23,6.31,2.18,11.99,54.13,3.05,25038630239.0,9325169009.0,0.15,0.45,34.41,79.46
193,300329,海伦钢琴,16.52,5.22,0.82,142384.0,232634809.4,6.88,16.68,15.6,15.6,15.7,1.58,5.65,-85.5,6.03,4177722646.0,4165162605.0,-0.18,-0.18,75.0,223.29
194,300910,瑞丰新材,55.06,5.22,2.73,64887.0,358097785.82,5.14,56.2,53.51,53.51,52.33,2.73,3.13,21.28,4.45,16294196407.0,11424182959.0,-0.49,-0.38,-3.06,18.64
195,600269,赣粤高速,5.45,5.21,0.27,1119206.0,611585899.0,5.79,5.58,5.28,5.3,5.18,5.31,4.79,5.86,0.64,12727968226.0,12727968226.0,0.18,-0.18,5.42,0.18
196,300518,新迅达,15.87,5.17,0.78,290743.0,461218152.8,12.13,16.39,14.56,15.07,15.09,2.29,14.58,-85.63,4.21,3164661711.0,3164378432.0,-0.06,-0.19,13.28,28.4
197,002047,*ST宝鹰,2.66,5.14,0.13,7703.0,2048998.0,0.0,2.66,2.66,2.66,2.53,0.06,0.05,-84.88,-156.22,4033221523.0,4033016754.0,0.0,0.0,31.68,-14.19
198,600558,大西洋,6.55,5.14,0.32,1329927.0,850815707.0,10.11,6.66,6.03,6.1,6.23,1.36,14.82,31.05,2.47,5879311643.0,5879311643.0,0.15,0.46,21.07,67.09
199,300902,国安达,21.72,5.13,1.06,158103.0,338527568.98,7.41,22.02,20.49,20.49,20.66,4.46,13.04,1422.14,4.81,3948769175.0,2633618939.0,0.0,0.0,1.5,-5.07
200,301181,标榜股份,53.1,5.11,2.58,104957.0,551040661.45,8.89,53.96,49.47,50.52,50.52,1.11,11.64,50.87,4.28,6135225666.0,4788622941.0,0.23,0.47,100.98,161.71
201,301606,绿联科技,69.95,5.09,3.39,70220.0,484972652.96,5.62,70.4,66.66,67.87,66.56,2.23,3.21,46.63,9.24,29022940930.0,15320190815.0,0.0,0.09,42.7,88.04
202,600376,首开股份,7.23,5.09,0.35,4587693.0,3227553728.0,13.81,7.56,6.61,7.0,6.88,2.08,17.78,-5.07,2.37,18650256700.0,18650256700.0,-0.14,-0.28,158.21,174.9
203,002305,*ST南置,2.69,5.08,0.13,1226642.0,320021779.85,8.59,2.69,2.47,2.47,2.56,1.45,7.07,-2.6,-1.76,4665040421.0,4664737812.0,0.0,0.0,-3.24,35.18
204,300328,宜安科技,17.62,5.07,0.85,671645.0,1167642859.5,7.57,17.77,16.5,16.61,16.77,1.71,9.79,26603.77,11.11,12165263832.0,12093781695.0,0.23,0.23,47.57,139.4
205,688200,华峰测控,208.04,5.07,10.03,41610.0,861662288.0,9.07,213.56,195.6,196.8,198.01,1.9,3.07,72.01,7.67,28196332129.0,28196332129.0,0.11,-0.25,52.52,100.52
206,603838,*ST四通,8.15,5.03,0.39,57008.0,46030829.0,4.77,8.15,7.78,7.78,7.76,5.21,1.78,-80.49,2.73,2608130400.0,2608130400.0,0.0,0.0,38.37,45.8
207,000609,ST中迪,6.26,5.03,0.3,15383.0,9629833.12,0.0,6.26,6.26,6.26,5.96,2.53,0.53,-9.28,-219.97,1873402168.0,1822024783.0,0.0,0.0,98.73,149.4
208,600602,云赛智联,20.28,5.02,0.97,554951.0,1116547441.0,9.17,20.84,19.07,19.29,19.31,3.83,5.17,143.26,5.75,27736417667.0,21786864637.0,-0.05,0.05,-12.32,28.52
209,300806,斯迪克,27.6,5.02,1.32,252660.0,684085553.36,7.34,27.88,25.95,26.0,26.28,1.46,7.99,207.28,5.52,12511093883.0,8727400747.0,-0.11,-0.18,52.4,113.29
210,688685,迈信林,65.69,5.02,3.14,81732.0,535846914.0,8.82,67.32,61.8,61.8,62.55,2.45,5.62,116.27,11.96,9553077755.0,9553077755.0,-0.02,-0.02,20.69,98.88
211,301113,雅艺科技,24.92,5.01,1.19,42113.0,103189653.57,7.16,25.16,23.46,23.63,23.73,1.77,7.64,955.88,3.3,2267720000.0,1373527253.0,-0.56,-0.2,11.9,42.81
212,002058,*ST威尔,26.9,5.0,1.28,15291.0,40810385.0,3.36,26.9,26.04,26.8,25.62,0.64,1.07,10.9,12.71,3858760131.0,3849868309.0,0.0,0.0,88.24,150.7
213,300550,和仁科技,13.43,5.0,0.64,130206.0,172705629.19,7.9,13.64,12.63,12.8,12.79,3.01,4.96,204.33,3.16,3526182694.0,3522908728.0,0.0,0.22,-1.47,-11.24
214,000752,ST西发,11.76,5.0,0.56,16020.0,18839531.76,0.0,11.76,11.76,11.76,11.2,0.55,0.61,16.05,5.05,3101799854.0,3101799854.0,0.0,0.0,29.66,37.22
215,600753,*ST海钦,7.77,5.0,0.37,69798.0,54182920.0,1.35,7.77,7.67,7.77,7.4,2.02,3.03,52.27,80.47,1789486750.0,1789486750.0,0.0,0.0,12.61,24.32
216,600693,东百集团,6.32,4.98,0.3,810174.0,508126543.0,11.13,6.62,5.95,5.97,6.02,2.58,9.32,46.83,1.56,5497428275.0,5491781582.0,0.0,0.16,8.03,-8.67
217,301057,汇隆新材,25.29,4.98,1.2,25880.0,64133865.0,7.22,25.59,23.85,23.9,24.09,1.96,3.13,57.82,3.91,2958157087.0,2088624294.0,-0.04,0.0,41.28,105.61
218,600735,ST新华锦,6.32,4.98,0.3,92831.0,57950073.0,2.99,6.32,6.14,6.17,6.02,0.23,2.18,105.3,2.22,2709878344.0,2688855547.0,0.0,0.0,-26.08,38.6
219,000638,*ST万方,6.33,4.98,0.3,9396.0,5947522.41,0.0,6.33,6.33,6.33,6.03,0.04,0.3,-196.17,13.7,1971076868.0,1963221654.0,0.0,0.0,48.24,35.84
220,301377,鼎泰高科,116.5,4.95,5.5,164356.0,1852015397.56,9.45,118.18,107.69,108.79,111.0,1.0,23.14,126.89,17.98,47765000000.0,8274296000.0,0.09,-0.51,111.82,458.22
221,603843,*ST正平,6.79,4.95,0.32,18317.0,12437107.0,0.0,6.79,6.79,6.79,6.47,0.08,0.26,-26.95,16.5,4750441779.0,4750441779.0,0.0,0.0,129.39,88.09
222,000525,红太阳,6.8,4.94,0.32,590516.0,397940700.39,8.33,6.96,6.42,6.48,6.48,3.12,5.96,-24.38,3.38,8826585919.0,6732545142.0,-0.15,0.0,-7.73,13.9
223,000908,*ST景峰,8.07,4.94,0.38,20352.0,16424378.73,0.0,8.07,8.07,8.07,7.69,0.08,0.23,-119.48,190.35,7099779013.0,7099779013.0,0.0,0.0,38.42,65.03
224,002005,ST德豪,2.55,4.94,0.12,324399.0,82403552.0,3.29,2.55,2.47,2.48,2.43,2.16,1.85,37.18,12.1,4468683388.0,4467582553.0,0.0,0.0,3.66,52.69
225,301190,善水科技,23.85,4.93,1.12,79570.0,190605540.07,7.7,24.66,22.91,23.19,22.73,1.11,4.99,45.6,2.62,5119080525.0,3800592900.0,-0.33,-0.46,3.52,52.4
226,002528,ST英飞拓,3.2,4.92,0.15,141595.0,44977247.0,4.26,3.2,3.07,3.12,3.05,0.51,1.35,-38.8,37.91,3835760262.0,3360702646.0,0.0,0.0,11.5,11.89
227,300943,春晖智控,18.57,4.92,0.87,173224.0,320195372.73,10.11,19.2,17.41,17.58,17.7,1.68,12.89,69.97,3.82,3784937400.0,2494699130.0,-0.05,-0.11,18.05,45.42
228,605138,盛泰集团,7.91,4.91,0.37,165299.0,132303495.0,9.28,8.29,7.59,7.61,7.54,5.62,2.98,84.78,1.82,4394560029.0,4394560029.0,0.0,0.76,11.1,44.61
229,300581,晨曦航空,17.31,4.91,0.81,430260.0,739224216.4,9.94,17.9,16.26,16.4,16.5,2.43,7.82,-131.32,9.89,9522396241.0,9522396241.0,0.0,0.12,-19.68,54.42
230,301305,朗坤科技,22.2,4.87,1.03,114852.0,251999024.27,6.47,22.37,21.0,21.01,21.17,2.18,9.28,16.12,1.42,5355266129.0,2746438679.0,-0.13,-0.22,19.35,27.44
231,002717,ST岭南,1.94,4.86,0.09,1494148.0,284282290.75,7.03,1.94,1.81,1.84,1.85,1.08,9.25,-13.76,3.77,3531253103.0,3133488136.0,0.0,0.0,8.38,-39.94
232,600278,东方创业,8.2,4.86,0.38,584308.0,487942557.0,8.95,8.6,7.9,8.0,7.82,2.96,6.7,30.71,0.95,7149707567.0,7149707567.0,-0.12,0.12,7.89,18.5
233,600589,大位科技,7.57,4.85,0.35,1290813.0,961250953.0,8.31,7.76,7.16,7.22,7.22,2.34,8.73,82.44,15.25,11238951067.0,11192017067.0,0.0,0.0,-9.99,65.28
234,000683,博源化工,6.5,4.84,0.3,1299927.0,841140900.9,6.13,6.62,6.24,6.27,6.2,3.51,3.91,17.07,1.66,24171803890.0,21602425150.0,0.15,0.15,9.61,22.87
235,300528,幸福蓝海,24.24,4.8,1.11,606896.0,1457154242.64,8.13,24.99,23.11,23.18,23.13,1.47,16.29,523.04,16.69,9032019229.0,9032019229.0,0.0,-0.04,37.88,178.62
236,688660,电气风电,20.37,4.73,0.92,573731.0,1161798745.0,18.35,22.11,18.54,19.02,19.45,1.42,4.3,-27.84,5.61,27160001358.0,27160001358.0,-0.05,-0.1,34.63,126.33
237,601968,宝钢包装,5.55,4.72,0.25,372228.0,204748575.0,6.04,5.6,5.28,5.29,5.3,2.39,2.92,34.52,1.57,7080576003.0,7080576003.0,0.0,0.18,7.77,12.8
238,600183,生益科技,67.39,4.72,3.04,735389.0,4908332140.0,8.9,69.73,64.0,64.05,64.35,1.46,3.07,50.25,10.54,163708028853.0,161365459050.0,0.0,0.0,64.81,192.36
239,600698,湖南天雁,10.44,4.71,0.47,506660.0,522263126.0,6.72,10.61,9.94,9.99,9.97,2.48,6.1,4771.71,14.48,11156577922.0,8668804629.0,0.0,0.0,-5.86,130.97
240,600195,中牧股份,7.78,4.71,0.35,346729.0,269029915.0,3.63,7.84,7.57,7.59,7.43,4.36,3.4,26.44,1.39,7944533463.0,7944533463.0,-0.13,-0.26,-1.39,16.29
241,601388,怡球资源,3.12,4.7,0.14,1708622.0,536903695.0,4.7,3.22,3.08,3.09,2.98,3.22,7.76,52.83,1.5,6867814562.0,6867814562.0,0.32,0.0,16.42,26.83
242,920976,视声智能,26.57,4.69,1.19,31345.0,84122215.8,5.91,27.65,26.15,26.4,25.38,4.02,7.1,31.94,6.79,1885231838.0,1172257772.0,-0.11,-0.11,-4.42,44.72
243,301119,正强股份,41.36,4.66,1.84,41874.0,171440198.06,8.88,42.4,38.89,39.3,39.52,2.63,4.98,35.45,4.22,4301440000.0,3478789600.0,-0.19,-0.29,-3.63,37.91
244,603466,风语筑,9.71,4.63,0.43,342968.0,333250069.0,6.25,9.98,9.4,9.4,9.28,3.76,5.77,82.19,2.74,5775370613.0,5775370613.0,0.0,0.1,-11.32,6.47
245,001379,腾达科技,24.0,4.62,1.06,210623.0,505208956.0,10.42,25.0,22.61,22.71,22.94,1.23,31.3,56.94,3.19,4800000000.0,1615176000.0,0.29,0.04,13.85,5.49
246,300888,稳健医疗,40.25,4.6,1.77,169869.0,689210204.08,4.5,41.44,39.71,39.71,38.48,4.68,2.92,24.02,2.04,23438774772.0,23413335162.0,0.0,0.02,-1.32,-2.73
247,301110,青木科技,75.0,4.6,3.3,48431.0,364956079.0,8.74,77.5,71.23,71.99,71.7,1.3,7.41,65.38,4.76,6940149975.0,4902493725.0,0.07,0.05,41.86,22.67
248,600857,宁波中百,15.45,4.6,0.68,123541.0,187551445.0,6.03,15.54,14.65,14.73,14.77,0.63,5.51,98.26,4.01,3465742749.0,3465742749.0,0.0,0.06,22.91,66.13
249,301028,东亚机械,14.37,4.59,0.63,183816.0,261109717.3,6.4,14.45,13.57,13.66,13.74,3.84,7.4,21.56,3.35,5518794017.0,3570362124.0,0.14,-0.07,12.27,35.69
250,600067,冠城新材,3.67,4.56,0.16,815560.0,296416201.0,6.55,3.72,3.49,3.53,3.51,1.22,5.86,130.51,0.92,5107424272.0,5107424272.0,0.27,0.27,27.87,51.03
251,000572,海马汽车,5.98,4.55,0.26,1929896.0,1152106196.43,6.47,6.12,5.75,5.77,5.72,1.1,11.75,-99.09,5.85,9834925827.0,9820673341.0,-0.17,0.17,32.59,43.06
252,003002,壶化股份,26.79,4.53,1.16,164068.0,427627715.39,7.61,26.95,25.0,25.26,25.63,2.89,8.97,27.61,3.57,5358000000.0,4899207855.0,0.07,0.04,-3.56,19.54
253,002901,大博医疗,55.85,4.53,2.42,40688.0,224208109.8,5.61,56.0,53.0,53.46,53.43,2.57,1.41,40.84,6.93,23122989410.0,16113719018.0,0.0,0.07,26.36,84.02
254,300903,科翔股份,15.78,4.5,0.68,729507.0,1127433692.5,9.93,16.2,14.7,14.87,15.1,1.99,22.22,-52.74,3.67,6543877979.0,5180971546.0,0.06,0.19,32.27,97.5
255,301128,强瑞技术,96.43,4.5,4.15,83855.0,797934061.03,7.76,97.85,90.69,90.92,92.28,2.37,9.5,90.83,12.03,9974841666.0,8508149659.0,-0.05,-0.07,73.5,139.34
256,002851,麦格米特,78.9,4.49,3.39,444077.0,3514104651.57,12.78,83.0,73.35,74.8,75.51,2.93,9.75,124.47,6.95,43212989851.0,35936197495.0,-0.01,0.15,43.3,28.48
257,003016,欣贺股份,8.84,4.49,0.38,289502.0,253705663.13,6.5,9.0,8.45,8.46,8.46,1.73,7.05,268.68,1.39,3717411050.0,3632204323.0,-0.34,-0.23,-0.11,2.2
258,600033,福建高速,3.73,4.48,0.16,1298641.0,481993084.0,7.56,3.85,3.58,3.58,3.57,3.5,4.73,9.38,0.83,10236612000.0,10236612000.0,-0.53,0.0,5.97,-2.61
259,300876,蒙泰高新,34.61,4.47,1.48,45732.0,157382153.86,8.36,35.59,32.82,32.82,33.13,0.86,5.65,-55.11,3.58,3757709834.0,2801954684.0,0.06,0.06,22.38,26.31
260,000892,欢瑞世纪,6.57,4.45,0.28,823865.0,534486953.15,7.15,6.67,6.22,6.27,6.29,0.93,11.59,-137.98,7.63,6445041708.0,4670195503.0,0.0,-0.15,31.14,101.53
261,688758,赛分科技,20.47,4.44,0.87,79205.0,161456208.0,5.56,20.74,19.65,19.75,19.6,1.48,18.65,68.59,6.46,8525019799.0,869552008.0,0.2,-0.05,9.17,381.65
262,300471,厚普股份,12.28,4.42,0.52,352461.0,426150917.72,7.82,12.5,11.58,11.82,11.76,2.38,9.62,-1704.36,3.71,5773549217.0,4501215334.0,0.0,0.41,7.06,29.81
263,605188,国光连锁,24.12,4.42,1.02,554802.0,1335284769.0,11.86,25.41,22.67,23.75,23.1,1.36,11.04,791.22,10.27,12116887020.0,12116887020.0,-0.99,-1.99,115.17,216.12
264,688233,神工股份,52.38,4.41,2.21,160221.0,838464808.0,11.66,54.68,48.83,48.86,50.17,1.58,9.41,94.01,4.81,8920614452.0,8920614452.0,0.0,0.1,58.97,124.04
265,603110,东方材料,18.98,4.4,0.8,257406.0,498001702.0,6.66,19.84,18.63,18.63,18.18,2.38,12.79,897.24,5.49,3819283373.0,3819283373.0,-0.05,-0.16,19.75,32.26
266,000020,深华发Ａ,15.02,4.38,0.63,173832.0,260753681.11,7.44,15.36,14.29,14.35,14.39,1.99,9.6,149.99,10.01,4253081630.0,2721104173.0,-0.07,0.13,11.42,20.93
267,600769,祥龙电业,15.0,4.38,0.63,301700.0,447708871.0,7.1,15.12,14.1,14.34,14.37,1.0,8.05,245.12,46.8,5624658000.0,5624658000.0,0.0,0.0,40.71,56.09
268,601890,亚星锚链,10.29,4.36,0.43,934257.0,951473653.0,4.67,10.38,9.92,9.93,9.86,3.85,9.74,35.04,2.67,9872226000.0,9872226000.0,0.0,0.0,1.78,34.51
269,605567,春雪食品,11.01,4.36,0.46,181258.0,200525462.0,6.26,11.5,10.84,10.88,10.55,4.58,9.06,48.76,2.02,2202000000.0,2202000000.0,-0.27,0.0,2.51,23.71
270,301313,凡拓数创,29.01,4.35,1.21,101050.0,292459036.71,7.34,29.6,27.56,27.66,27.8,1.68,13.39,-23.35,4.17,3001183134.0,2189900382.0,-0.1,-0.03,13.41,12.09
271,300810,中科海讯,45.5,4.33,1.89,106528.0,487946785.9,4.61,46.93,44.92,45.5,43.61,1.67,9.35,-52.37,7.22,5371275000.0,5186568888.0,0.0,0.11,3.55,136.86
272,002321,华英农业,2.9,4.32,0.12,620252.0,177013186.84,6.12,2.91,2.74,2.77,2.78,1.51,2.92,-149.9,6.58,6185381206.0,6160215044.0,0.0,-0.34,16.47,21.34
273,300093,*ST金刚,13.53,4.32,0.56,53302.0,71445306.0,4.78,13.68,13.06,13.29,12.97,1.81,2.47,-5.18,-2.72,2922480000.0,2917836504.0,-0.29,0.52,-3.22,-2.03
